pool_size,file_size,file_index,wall_us
1000000,10240,449653,607.01
1000000,10240,38805,407.71
1000000,10240,60006,14610.25
1000000,10240,404562,418.30
100000,10240,41864,8071.69
100000,10240,74747,14421.34
100000,10240,34995,621.41
100000,10240,24704,13340.17
100000,10240,41144,586.18
100000,10240,46898,289.40
1000000,10240,650348,535.25
1000000,10240,712437,383.95
1000000,10240,44702,713.01
1000000,10240,988447,97.20
1000000,10240,812002,314.77
100000,10240,43628,309.99
1000000,10240,948444,94.01
100000,10240,75608,19262.00
1000000,10240,557980,20573.04
100000,10240,44967,923.14
1000000,10240,666478,18483.64
1000000,10240,12563,666.75
1000000,10240,788395,422.38
100000,10240,83109,17184.79
100000,10240,1238,16675.98
1000000,10240,273698,501.62
1000000,10240,843584,536.70
1000000,10240,815293,393.65
100000,10240,27235,21488.13
100000,10240,78094,1323.01
100000,10240,57062,651.20
1000000,10240,820910,295.52
100000,10240,49372,16891.79
1000000,10240,614585,601.91
100000,10240,51853,474.04
1000000,10240,804829,478.21
100000,10240,20332,905.10
1000000,10240,67603,18910.48
100000,10240,89015,23450.78
100000,10240,80728,22806.39
100000,10240,73922,673.52
100000,10240,98341,1243.65
1000000,10240,859416,16113.36
100000,10240,7152,20144.74
100000,10240,98514,1500.29
1000000,10240,239038,521.51
1000000,10240,165992,18660.10
100000,10240,36651,868.44
1000000,10240,705666,18148.90
1000000,10240,594639,19841.85
1000000,10240,453000,830.50
1000000,10240,196863,17123.27
1000000,10240,789565,505.56
1000000,10240,755781,26192.75
100000,10240,14563,789.63
100000,10240,53516,12695.78
1000000,10240,640225,16002.27
100000,10240,59250,18116.58
100000,10240,54099,1045.88
1000000,10240,169218,486.80
1000000,10240,418500,291.09
100000,10240,91700,833.63
1000000,10240,979428,194.25
100000,10240,95355,280.93
100000,10240,75303,628.08
100000,10240,35811,20779.10
1000000,10240,558094,637.09
100000,10240,91439,19789.42
1000000,10240,544153,9883.51
100000,10240,38970,816.80
100000,10240,69444,798.32
1000000,10240,956636,291.70
1000000,10240,915488,367.14
100000,10240,16880,8454.72
100000,10240,29064,18825.34
100000,10240,40952,1225.47
1000000,10240,5184,756.22
1000000,10240,799248,11087.73
1000000,10240,711152,1137.75
100000,10240,29188,302.99
1000000,10240,940122,98.36
100000,10240,64071,21485.02
100000,10240,8678,656.30
1000000,10240,68187,25685.08
100000,10240,35720,14421.20
1000000,10240,658592,480.00
100000,10240,85070,13545.65
100000,10240,7834,21852.81
100000,10240,80684,1154.56
1000000,10240,144243,20878.65
100000,10240,5513,652.04
100000,10240,39745,7760.83
1000000,10240,663664,302.38
100000,10240,21096,349.50
100000,10240,3800,16836.53
100000,10240,8942,17651.26
1000000,10240,689922,713.06
100000,10240,96948,612.52
100000,10240,22349,21774.92
100000,10240,78562,19078.80
100000,10240,11497,10203.65
100000,10240,33303,16819.36
100000,10240,8665,16493.88
100000,10240,55434,15115.72
100000,10240,8285,12818.05
1000000,10240,532216,18620.30
1000000,10240,903903,739.06
1000000,10240,559102,493.93
100000,10240,24925,555.76
1000000,10240,287087,15638.28
100000,10240,13022,307.76
1000000,10240,247565,10073.02
100000,10240,17197,19051.01
1000000,10240,809862,610.62
100000,10240,94098,478.57
1000000,10240,887386,128.08
1000000,10240,369737,16121.77
1000000,10240,15069,19512.22
100000,10240,38058,843.63
100000,10240,88225,1099.49
1000000,10240,219473,634.96
100000,10240,16341,392.37
100000,10240,74531,713.92
1000000,10240,177795,16294.84
100000,10240,47139,13773.72
100000,10240,89742,933.33
1000000,10240,675699,566.70
100000,10240,55028,15745.21
1000000,10240,760585,17985.30
1000000,10240,906144,123.85
100000,10240,86479,13996.77
1000000,10240,817376,774.74
1000000,10240,598745,8218.69
1000000,10240,578570,286.70
1000000,10240,115063,466.87
100000,10240,24430,12530.19
100000,10240,26890,1147.78
100000,10240,53955,20364.00
1000000,10240,321559,510.52
1000000,10240,215025,12003.00
100000,10240,39378,18381.78
1000000,10240,865674,342.63
100000,10240,61822,474.16
1000000,10240,374221,10721.08
100000,10240,62580,987.53
1000000,10240,923789,114.99
1000000,10240,431603,18129.71
1000000,10240,229583,12568.16
1000000,10240,487339,588.14
1000000,10240,861431,14497.46
100000,10240,52095,417.79
100000,10240,6258,19673.10
100000,10240,28785,18455.45
1000000,10240,346297,658.57
1000000,10240,629752,589.84
100000,10240,13829,721.09
1000000,10240,995473,96.71
1000000,10240,24872,12472.02
1000000,10240,775278,522.72
1000000,10240,710830,432.45
100000,10240,65622,892.61
1000000,10240,595130,22608.32
1000000,10240,597944,19416.05
1000000,10240,725196,14583.34
100000,10240,8869,14770.55
100000,10240,9390,678.70
100000,10240,66954,22340.65
1000000,10240,324348,689.27
1000000,10240,411223,24595.43
1000000,10240,918527,288.66
1000000,10240,967181,312.60
100000,10240,6003,10159.74
1000000,10240,560118,15268.44
100000,10240,83726,20820.10
1000000,10240,373897,16237.60
1000000,10240,851266,684.86
100000,10240,34108,780.83
1000000,10240,779286,885.12
100000,10240,72789,1338.85
1000000,10240,692244,971.68
100000,10240,37387,14919.07
100000,10240,48865,1103.50
1000000,10240,444250,14713.46
1000000,10240,963405,107.88
100000,10240,65973,774.97
100000,10240,19613,565.97
100000,10240,12463,448.16
1000000,10240,834259,15231.96
100000,10240,80599,18521.01
1000000,10240,725443,18015.19
100000,10240,21514,1592.07
1000000,10240,225555,1287.37
1000000,10240,504550,442.50
1000000,10240,354233,18223.84
100000,10240,41507,1065.50
100000,10240,19726,686.75
100000,10240,5817,18995.42
100000,10240,21955,19152.71
100000,10240,4965,16671.39
1000000,10240,291835,17561.65
1000000,10240,337471,13703.64
100000,10240,39932,45366.69
100000,10240,43687,1261.09
1000000,10240,353928,906.67
1000000,10240,233247,600.80
100000,10240,96576,27229.09
1000000,10240,482716,13939.08
100000,10240,66497,1097.17
1000000,10240,340014,17858.85
1000000,10240,664299,15980.01
1000000,10240,815987,747.24
1000000,10240,471155,16951.66
1000000,10240,626004,24361.42
100000,10240,74798,1441.95
100000,10240,1056,13284.44
1000000,10240,687796,758.53
100000,10240,72384,43221.50
100000,10240,8300,1213.21
1000000,10240,219952,19157.20
1000000,10240,398619,1204.86
1000000,10240,129492,26632.51
100000,10240,91937,873.18
1000000,10240,47168,8683.45
100000,10240,73284,818.09
100000,10240,91120,459.84
1000000,10240,935532,547.54
100000,10240,89181,18260.24
100000,10240,70798,1064.22
100000,10240,64799,19687.06
1000000,10240,977793,369.58
100000,10240,90198,1127.12
1000000,10240,743810,14242.69
1000000,10240,867958,1199.75
100000,10240,44438,1151.65
100000,10240,80173,737.48
100000,10240,89477,315.23
1000000,10240,475804,485.76
1000000,10240,607723,18198.98
1000000,10240,483814,15101.56
1000000,10240,299176,18205.67
100000,10240,55615,20283.31
1000000,10240,872837,11453.74
100000,10240,48870,17934.36
1000000,10240,268361,13372.50
1000000,10240,790109,12700.56
1000000,10240,550560,779.78
1000000,10240,378776,16266.75
100000,10240,10384,19205.15
100000,10240,8286,942.12
100000,10240,60604,959.01
100000,10240,8600,537.51
1000000,10240,89374,19509.56
1000000,10240,630973,23505.16
1000000,10240,850931,19273.11
1000000,10240,33833,11453.62
100000,10240,43371,566.99
1000000,10240,342452,16126.16
1000000,10240,178765,10529.94
100000,10240,91318,15466.58
1000000,10240,395972,516.62
100000,10240,56949,20031.84
1000000,10240,768959,14384.17
1000000,10240,513331,593.09
100000,10240,97896,603.29
1000000,10240,297252,267.87
100000,10240,90577,416.74
100000,10240,98596,428.57
1000000,10240,372654,19302.73
1000000,10240,980393,354.02
1000000,10240,437090,477.64
1000000,10240,8161,17581.04
100000,10240,37070,17736.55
100000,10240,82840,20950.71
100000,10240,38854,19078.64
1000000,10240,925426,318.90
100000,10240,4569,16002.25
1000000,10240,871044,709.54
100000,10240,85575,5467.09
1000000,10240,476900,257.21
1000000,10240,776396,417.81
100000,10240,8079,16243.98
100000,10240,90664,23418.25
100000,10240,39462,842.22
100000,10240,54232,442.63
1000000,10240,402118,9215.61
1000000,10240,299736,16985.60
100000,10240,59297,861.38
100000,10240,14769,13284.85
1000000,10240,954734,154.21
1000000,10240,832929,372.95
1000000,10240,969052,305.10
100000,10240,78714,843.44
1000000,10240,853009,382.65
100000,10240,24267,620.41
100000,10240,17705,306.25
100000,10240,8729,12859.03
1000000,10240,189440,523.81
1000000,10240,127455,18590.60
1000000,10240,952192,214.58
1000000,10240,155950,12287.52
100000,10240,5913,8565.81
100000,10240,72368,13582.86
1000000,10240,396129,14202.74
100000,10240,56440,513.04
1000000,10240,310529,17133.48
100000,10240,46437,15874.13
100000,10240,14801,17885.78
100000,10240,83995,652.61
1000000,10240,463348,13405.10
1000000,10240,524514,16250.19
1000000,10240,880779,35746.31
100000,10240,3266,6728.74
100000,10240,95916,628.09
1000000,10240,700906,21693.27
100000,10240,51949,8353.85
100000,10240,31252,14504.41
100000,10240,49572,16278.49
100000,10240,87821,12204.81
1000000,10240,383450,20252.76
100000,10240,14832,813.48
1000000,10240,620967,15718.72
100000,10240,68951,12431.48
1000000,10240,1269,17937.87
1000000,10240,436019,510.57
1000000,10240,765850,294.86
100000,10240,83606,8528.54
100000,10240,26444,6832.54
100000,10240,48394,12461.68
100000,10240,58360,863.45
100000,10240,33444,1656.00
1000000,10240,595148,311.98
100000,10240,23627,10156.69
1000000,10240,482576,21972.78
1000000,10240,799541,448.68
1000000,10240,464077,17937.38
100000,10240,13090,675.81
100000,10240,79388,333.72
100000,10240,17294,308.74
1000000,10240,746235,7678.89
1000000,10240,578788,812.62
100000,10240,40538,378.57
100000,10240,21567,19022.59
1000000,10240,516791,14960.53
1000000,10240,757649,693.98
1000000,10240,162293,17556.11
1000000,10240,356316,16422.22
100000,10240,37938,999.15
1000000,10240,783381,16750.08
1000000,10240,288851,15469.22
1000000,10240,596360,635.23
1000000,10240,399841,22994.51
100000,10240,37967,658.66
1000000,10240,389739,507.75
1000000,10240,784972,399.72
1000000,10240,871730,17610.38
1000000,10240,760321,1077.93
1000000,10240,494668,373.39
100000,10240,36500,835.72
1000000,10240,661475,416.28
100000,10240,31574,13138.50
1000000,10240,997272,191.98
100000,10240,75771,571.78
100000,10240,70517,11115.68
1000000,10240,935847,213.38
100000,10240,1110,15762.85
100000,10240,4082,19861.05
100000,10240,19443,12747.07
1000000,10240,754075,639.35
1000000,10240,58579,872.27
1000000,10240,444613,15623.10
100000,10240,84180,21205.31
100000,10240,83084,641.95
1000000,10240,950864,230.10
100000,10240,97891,13210.67
1000000,10240,953509,226.24
1000000,10240,930694,86.79
100000,10240,80200,605.84
100000,10240,40213,592.27
1000000,10240,396065,21042.07
1000000,10240,185306,959.94
100000,10240,55576,860.77
100000,10240,83115,18834.10
1000000,10240,496789,10770.54
1000000,10240,163201,21280.52
1000000,10240,922310,171.16
100000,10240,28255,12478.71
1000000,10240,456346,446.82
1000000,10240,959012,253.24
1000000,10240,958417,107.33
100000,10240,70341,312.51
1000000,10240,747315,27106.81
1000000,10240,55432,22115.40
1000000,10240,102210,741.66
1000000,10240,941643,260.78
100000,10240,42415,523.02
100000,10240,63483,429.23
1000000,10240,380816,15762.01
100000,10240,39286,11708.91
1000000,10240,402569,15648.13
100000,10240,95303,1073.71
100000,10240,6629,16016.06
100000,10240,13432,18940.05
1000000,10240,70416,559.77
1000000,10240,834252,543.83
100000,10240,55725,13224.66
100000,10240,34688,10440.09
1000000,10240,943368,334.34
1000000,10240,980024,200.53
1000000,10240,228856,12280.23
1000000,10240,654836,19088.72
100000,10240,23254,22017.88
100000,10240,77772,925.25
100000,10240,8698,603.47
1000000,10240,256616,504.27
1000000,10240,998417,100.14
100000,10240,60332,564.14
1000000,10240,583510,441.03
1000000,10240,63756,21936.92
100000,10240,48453,18906.15
1000000,10240,931487,396.34
100000,10240,78697,12089.08
1000000,10240,492053,725.38
1000000,10240,929720,85.72
1000000,10240,676930,769.24
100000,10240,66402,618.16
100000,10240,4813,534.64
100000,10240,58292,834.89
1000000,10240,323066,17000.19
1000000,10240,769603,832.07
100000,10240,58491,264.65
100000,10240,67065,1060.31
1000000,10240,194677,14379.88
100000,10240,18530,18340.33
100000,10240,27964,974.14
1000000,10240,991737,91.03
1000000,10240,241358,7703.85
100000,10240,45224,1230.42
1000000,10240,377027,551.47
1000000,10240,866212,687.34
1000000,10240,450399,19515.02
1000000,10240,7482,587.43
100000,10240,95069,23196.96
100000,10240,36168,927.22
100000,10240,21094,443.86
1000000,10240,18519,20078.12
1000000,10240,538205,1246.58
100000,10240,95006,543.24
100000,10240,95390,563.61
100000,10240,40378,15738.64
1000000,10240,689247,794.83
100000,10240,24018,635.09
1000000,10240,291945,1010.17
100000,10240,19510,412.89
100000,10240,31359,40448.75
100000,10240,76486,1229.02
1000000,10240,287075,14476.92
100000,10240,90055,20127.80
100000,10240,59840,23989.99
1000000,10240,621082,1518.88
1000000,10240,605282,17692.74
1000000,10240,365848,23412.98
100000,10240,49155,30463.21
100000,10240,91264,18014.59
100000,10240,67177,19025.30
1000000,10240,320602,1094.62
1000000,10240,905097,10909.75
100000,10240,47692,18618.09
100000,10240,22253,33270.58
1000000,10240,592332,12060.84
100000,10240,85944,1195.09
100000,10240,64454,14121.07
100000,10240,49968,1068.14
1000000,10240,851739,662.29
1000000,10240,832685,558.11
1000000,10240,935882,108.45
1000000,10240,578888,20526.45
1000000,10240,400945,19212.00
1000000,10240,832192,21729.62
100000,10240,21906,1211.62
100000,10240,56244,983.07
1000000,10240,740367,25170.08
100000,10240,37810,661.70
100000,10240,95176,22668.16
1000000,10240,803643,18546.14
100000,10240,66237,784.13
1000000,10240,323850,12751.43
100000,10240,5720,14821.56
1000000,10240,701149,11466.52
100000,10240,82712,21410.92
1000000,10240,104158,16354.68
100000,10240,13357,681.10
1000000,10240,588368,16661.86
1000000,10240,984439,337.82
1000000,10240,870893,461.44
100000,10240,74632,871.34
1000000,10240,783572,518.34
1000000,10240,148857,12988.68
1000000,10240,406963,21259.67
1000000,10240,577035,36020.44
100000,10240,45820,562.28
100000,10240,80090,8401.27
1000000,10240,477924,20212.45
100000,10240,57417,388.30
1000000,10240,120219,16870.99
100000,10240,83307,589.98
100000,10240,13954,544.40
100000,10240,91438,27000.34
1000000,10240,731541,469.57
1000000,10240,267352,528.02
1000000,10240,77149,18401.14
1000000,10240,780060,833.37
100000,10240,42914,844.01
100000,10240,2942,18490.44
1000000,10240,261829,14168.38
100000,10240,70747,707.21
1000000,10240,788242,15119.96
100000,10240,26680,15789.98
1000000,10240,58840,16350.63
1000000,10240,996543,408.40
1000000,10240,164765,574.34
100000,10240,63620,355.76
100000,10240,42096,25612.71
1000000,10240,577204,15915.44
1000000,10240,776031,804.08
100000,10240,10031,23154.55
100000,10240,9828,10988.26
100000,10240,5390,16274.52
100000,10240,71550,1049.01
1000000,10240,59830,11520.12
1000000,10240,340310,614.02
100000,10240,75392,894.27
1000000,10240,492292,21679.83
100000,10240,72340,960.10
100000,10240,7850,21432.34
100000,10240,84331,772.67
100000,10240,89065,590.65
100000,10240,2717,13237.14
1000000,10240,548706,841.55
100000,10240,89850,613.59
100000,10240,76238,14606.22
100000,10240,94203,11078.22
1000000,10240,855792,16729.97
1000000,10240,183305,20060.29
1000000,10240,186659,719.75
100000,10240,26171,19800.26
100000,10240,41553,1043.09
100000,10240,36264,374.68
100000,10240,61057,815.76
100000,10240,617,29823.12
1000000,10240,646412,698.28
100000,10240,88744,528.64
100000,10240,82955,16218.39
1000000,10240,378952,17303.85
1000000,10240,133882,11428.81
100000,10240,73385,8544.78
1000000,10240,525021,16925.25
1000000,10240,284220,16191.30
100000,10240,58554,1306.84
100000,10240,97679,305.95
1000000,10240,205611,320.98
1000000,10240,722494,398.77
100000,10240,21146,14031.02
100000,10240,9023,566.25
100000,10240,13911,855.58
100000,10240,23040,737.92
100000,10240,84614,691.57
1000000,10240,522112,15255.16
1000000,10240,441435,568.49
1000000,10240,950489,93.38
100000,10240,14168,10281.20
100000,10240,76609,17088.90
1000000,10240,398828,1003.95
100000,10240,89327,19090.32
1000000,10240,130344,16245.11
1000000,10240,137801,10557.63
100000,10240,44791,799.07
1000000,10240,466070,419.03
1000000,10240,677663,410.30
100000,10240,69534,15976.26
1000000,10240,22179,316.10
1000000,10240,528040,17389.58
1000000,10240,523142,20253.96
100000,10240,89016,1351.17
1000000,10240,208915,9428.56
100000,10240,68825,15450.99
1000000,10240,208795,16226.02
100000,10240,90461,664.09
1000000,10240,134041,19848.08
1000000,10240,89288,12063.56
1000000,10240,264843,9229.40
100000,10240,32447,12204.36
100000,10240,1554,558.71
100000,10240,88538,14254.28
1000000,10240,411346,15593.62
100000,10240,69828,551.52
1000000,10240,331890,22933.64
1000000,10240,578190,19072.27
1000000,10240,137148,644.61
100000,10240,39066,835.03
1000000,10240,687712,338.56
100000,10240,17305,347.12
100000,10240,58580,17451.52
100000,10240,13399,628.61
100000,10240,932,14459.94
1000000,10240,334347,18093.09
1000000,10240,733218,48333.57
100000,10240,88098,662.16
100000,10240,92493,19001.08
100000,10240,7852,564.68
100000,10240,22942,515.96
100000,10240,59129,629.52
1000000,10240,150029,14000.18
1000000,10240,411970,25837.15
100000,10240,1620,719.76
100000,10240,57431,812.69
1000000,10240,747841,19239.47
1000000,10240,118733,19812.16
100000,10240,81083,998.60
100000,10240,59793,507.24
1000000,10240,465204,13070.07
1000000,10240,239431,15694.59
100000,10240,6963,1066.42
100000,10240,49308,922.31
1000000,10240,420967,515.75
100000,10240,26248,19294.84
1000000,10240,938616,376.91
100000,10240,27762,10164.75
100000,10240,4373,700.86
100000,10240,66681,31383.64
1000000,10240,320509,20973.25
100000,10240,15765,629.94
1000000,10240,531586,621.44
1000000,10240,241177,19818.53
100000,10240,3238,18051.34
100000,10240,16540,1302.78
100000,10240,25578,433.97
1000000,10240,697298,387.65
100000,10240,64175,694.68
100000,10240,5399,582.51
1000000,10240,834080,361.44
1000000,10240,655687,27449.24
1000000,10240,744479,17312.42
100000,10240,61736,715.64
1000000,10240,751478,708.15
1000000,10240,855181,28964.37
1000000,10240,715756,16999.18
1000000,10240,657343,12359.19
100000,10240,31608,592.29
1000000,10240,703011,395.58
100000,10240,54507,10754.58
1000000,10240,379279,12777.57
100000,10240,57577,12201.40
1000000,10240,711517,11738.06
1000000,10240,878634,749.90
100000,10240,55302,23994.22
1000000,10240,91991,1105.79
100000,10240,43652,1460.70
100000,10240,32302,26998.06
100000,10240,6955,772.93
100000,10240,74843,22070.49
100000,10240,98038,12980.61
1000000,10240,178501,17536.83
100000,10240,66809,17090.54
1000000,10240,522014,24463.20
100000,10240,88754,14942.57
1000000,10240,681570,669.21
1000000,10240,349970,31220.53
100000,10240,46945,1179.27
100000,10240,4039,14496.16
1000000,10240,855244,24491.06
1000000,10240,976261,294.54
100000,10240,23081,24245.79
1000000,10240,189517,1367.70
100000,10240,46612,1335.43
1000000,10240,52072,1926.71
100000,10240,94948,775.29
100000,10240,23908,13781.49
100000,10240,85830,546.01
100000,10240,4847,1058.29
100000,10240,57788,560.75
1000000,10240,774879,13453.06
1000000,10240,792547,789.91
100000,10240,20454,688.54
1000000,10240,514595,17775.04
100000,10240,53636,17026.36
100000,10240,1947,21003.51
1000000,10240,650033,1355.01
1000000,10240,283298,14449.06
1000000,10240,143792,13686.47
1000000,10240,664698,18635.35
100000,10240,59692,1343.11
1000000,10240,124348,16306.31
100000,10240,22296,998.24
100000,10240,2857,520.49
1000000,10240,829026,21766.49
1000000,10240,626090,846.18
1000000,10240,214393,21816.40
1000000,10240,797925,696.20
100000,10240,84497,17242.64
100000,10240,66074,18091.81
1000000,10240,87298,704.75
100000,10240,55981,707.44
1000000,10240,234814,771.87
1000000,10240,713327,18562.83
1000000,10240,754157,15543.32
1000000,10240,278673,16633.84
100000,10240,73224,419.64
1000000,10240,537243,18005.57
1000000,10240,718299,13784.40
1000000,10240,871861,756.45
100000,10240,87177,17421.33
100000,10240,11703,17011.54
1000000,10240,179420,19074.00
1000000,10240,16284,34193.21
100000,10240,71898,22239.62
100000,10240,92240,902.00
1000000,10240,857115,510.64
1000000,10240,552874,15639.07
100000,10240,7180,63764.64
1000000,10240,27084,25381.42
100000,10240,56704,734.02
100000,10240,24762,622.30
100000,10240,68712,400.23
100000,10240,32455,707.14
100000,10240,52487,17060.22
1000000,10240,85321,19900.60
100000,10240,97952,29381.59
100000,10240,6868,27393.32
100000,10240,31830,33175.15
1000000,10240,194954,14655.10
100000,10240,96537,1200.38
100000,10240,41124,548.74
1000000,10240,27200,17298.09
100000,10240,84485,1234.59
1000000,10240,441474,28793.52
1000000,10240,412925,609.39
100000,10240,2134,429.78
100000,10240,2456,488.15
100000,10240,60513,310.31
1000000,10240,466532,19373.32
1000000,10240,419492,17281.57
1000000,10240,346480,464.94
100000,10240,99693,16663.86
100000,10240,58878,15582.11
100000,10240,43399,715.46
1000000,10240,951119,216.09
100000,10240,19048,690.04
100000,10240,68765,482.82
100000,10240,23600,787.42
100000,10240,5672,14792.06
1000000,10240,100638,821.57
1000000,10240,327420,17708.98
100000,10240,75778,657.89
100000,10240,29272,18712.94
1000000,10240,123590,26311.06
100000,10240,39582,15037.84
1000000,10240,207509,30525.88
100000,10240,62391,19435.22
100000,10240,90502,20810.97
1000000,10240,314186,606.32
1000000,10240,709699,896.53
1000000,10240,40884,20214.35
1000000,10240,541554,555.75
1000000,10240,146659,474.78
1000000,10240,58716,21345.39
1000000,10240,392505,19406.88
100000,10240,98235,689.40
100000,10240,92423,50341.69
100000,10240,9720,15875.04
1000000,10240,777301,599.02
1000000,10240,210036,17573.10
1000000,10240,760247,7683.72
1000000,10240,496418,17091.58
1000000,10240,339044,799.93
100000,10240,95499,906.99
1000000,10240,143523,297.43
100000,10240,67045,823.38
1000000,10240,230787,19281.96
1000000,10240,494988,23115.28
100000,10240,93204,541.69
1000000,10240,709553,18226.81
1000000,10240,464915,21984.96
1000000,10240,89991,19922.42
100000,10240,79817,14499.43
100000,10240,92235,12878.13
1000000,10240,136823,653.42
1000000,10240,572549,499.62
1000000,10240,164618,333.45
1000000,10240,759223,445.45
100000,10240,94339,296.14
100000,10240,56047,16387.67
100000,10240,44224,18597.98
1000000,10240,825198,636.65
1000000,10240,512729,615.58
100000,10240,60762,373.83
1000000,10240,799316,26840.45
1000000,10240,196200,685.74
100000,10240,81988,11731.75
1000000,10240,723137,31019.29
1000000,10240,399591,15467.59
100000,10240,14953,27454.08
1000000,10240,370472,604.44
1000000,10240,78687,588.02
1000000,10240,638081,19319.97
1000000,10240,384880,6778.06
100000,10240,11807,17664.17
1000000,10240,804016,693.64
1000000,10240,495104,422.19
1000000,10240,339492,337.20
100000,10240,16932,11257.24
1000000,10240,108071,15750.08
1000000,10240,638309,750.31
100000,10240,82211,580.80
1000000,10240,643173,406.98
100000,10240,57917,779.76
100000,10240,93271,737.10
100000,10240,91326,24120.39
100000,10240,88356,538.94
100000,10240,82788,20596.96
100000,10240,21930,16331.66
1000000,10240,400984,14488.94
1000000,10240,638622,557.16
100000,10240,37450,29677.00
100000,10240,88723,1138.91
100000,10240,1617,16958.18
1000000,10240,558272,18336.73
100000,10240,14169,15488.79
1000000,10240,862588,781.42
1000000,10240,823655,398.11
1000000,10240,354280,541.98
100000,10240,33903,19331.71
1000000,10240,196790,2360.76
100000,10240,84085,2372.35
1000000,10240,865553,1067.02
100000,10240,96454,1459.20
1000000,10240,918797,1452.56
1000000,10240,727104,1345.44
1000000,10240,163097,15613.64
1000000,10240,340401,46374.39
100000,10240,44025,1302.29
1000000,10240,414973,947.73
100000,10240,29219,12425.82
1000000,10240,16701,890.38
100000,10240,32289,19750.27
100000,10240,11673,751.87
100000,10240,15970,1480.16
1000000,10240,606435,667.45
1000000,10240,940888,97.66
100000,10240,32853,1502.32
100000,10240,22810,16358.96
1000000,10240,932655,327.55
1000000,10240,178922,2165.70
100000,10240,56489,1409.87
100000,10240,80981,2492.88
1000000,10240,473431,13060.50
1000000,10240,824076,2288.51
100000,10240,42712,20024.52
100000,10240,42039,1447.13
100000,10240,48566,1792.22
1000000,10240,111532,20765.01
100000,10240,54266,23727.19
1000000,10240,968764,301.99
100000,10240,54687,18432.73
1000000,10240,828645,620.24
1000000,10240,474040,16913.46
100000,10240,85591,19233.61
1000000,10240,105561,18688.11
1000000,10240,217770,1016.92
100000,10240,39800,453.97
100000,10240,57695,412.55
100000,10240,12208,43050.74
100000,10240,46984,1268.94
100000,10240,34314,954.73
100000,10240,62116,358.43
100000,10240,52322,849.85
100000,10240,52818,619.13
1000000,10240,465540,13932.97
1000000,10240,913806,445.01
1000000,10240,560383,751.83
100000,10240,97057,992.07
1000000,10240,913612,299.97
100000,10240,48524,1277.65
1000000,10240,578985,11928.46
1000000,10240,937894,87.41
1000000,10240,289266,408.36
1000000,10240,710287,560.86
1000000,10240,965752,213.85
100000,10240,30841,34080.13
100000,10240,29170,1515.32
1000000,10240,878683,650.57
1000000,10240,845392,426.59
100000,10240,90937,774.27
1000000,10240,161719,13666.96
100000,10240,9666,1067.73
1000000,10240,49359,19925.65
1000000,10240,101080,11925.14
1000000,10240,600446,13012.70
100000,10240,23834,968.33
100000,10240,26922,12617.37
1000000,10240,548946,20525.35
1000000,10240,681332,768.84
1000000,10240,214313,15800.41
100000,10240,42425,705.26
100000,10240,53008,426.06
100000,10240,79374,42715.26
100000,10240,89889,1462.56
100000,10240,49695,810.77
1000000,10240,423262,11270.98
100000,10240,5286,21549.46
1000000,10240,809889,1374.32
100000,10240,25715,9724.99
100000,10240,48147,889.83
1000000,10240,847808,496.08
1000000,10240,777468,14934.45
1000000,10240,899595,13389.28
1000000,10240,760124,789.75
1000000,10240,419028,742.39
1000000,10240,250629,10334.72
100000,10240,93525,44525.45
1000000,10240,170249,22087.38
100000,10240,82242,1249.88
1000000,10240,681834,907.64
100000,10240,8450,10339.47
1000000,10240,99393,1320.76
100000,10240,60482,15192.49
1000000,10240,415461,9593.75
100000,10240,28972,15488.00
100000,10240,51543,12703.22
1000000,10240,106678,18853.52
1000000,10240,284276,548.91
1000000,10240,683362,945.46
100000,10240,11141,21442.23
1000000,10240,911557,305.34
100000,10240,55183,542.84
100000,10240,29552,616.97
1000000,10240,741076,17494.38
1000000,10240,270361,19559.47
1000000,10240,164052,14877.60
100000,10240,87797,632.58
100000,10240,773,431.01
100000,10240,98269,16865.08
1000000,10240,289351,17818.54
100000,10240,71319,35769.16
100000,10240,23086,1164.89
1000000,10240,980941,240.85
1000000,10240,699961,21170.59
1000000,10240,446582,1141.04
100000,10240,9337,18083.64
100000,10240,82818,1102.16
100000,10240,34131,817.86
100000,10240,67632,14343.85
1000000,10240,430309,9507.37
100000,10240,45443,478.44
1000000,10240,611561,14830.29
1000000,10240,318706,409.18
100000,10240,32541,10750.74
100000,10240,40685,901.19
100000,10240,76888,16017.67
1000000,10240,608125,21242.47
1000000,10240,676681,724.90
1000000,10240,27168,833.05
100000,10240,33483,15947.60
1000000,10240,786364,10241.54
1000000,10240,402643,1154.31
100000,10240,77276,11278.29
100000,10240,55314,469.75
1000000,10240,794758,17671.83
1000000,10240,639975,20081.11
1000000,10240,888991,277.83
1000000,10240,356113,17450.52
1000000,10240,270143,13739.95
100000,10240,28759,20573.06
100000,10240,97310,18650.22
100000,10240,35645,9427.43
100000,10240,53626,18265.50
1000000,10240,257167,13083.69
1000000,10240,668324,20171.04
1000000,10240,601975,710.24
100000,10240,77278,16872.77
100000,10240,70539,762.17
100000,10240,48114,558.31
1000000,10240,459550,30243.17
1000000,10240,605203,654.92
100000,10240,61993,11816.18
1000000,10240,249825,13908.53
1000000,10240,532867,32194.13
1000000,10240,349951,12895.41
100000,10240,12924,15299.03
1000000,10240,146648,537.52
1000000,10240,847684,318.66
1000000,10240,277366,15307.10
1000000,10240,539908,704.67
