index,tensor,dataset,shape,dtype,min,max,mean,median,std,p25,p75,n_unique,uniq
74043,x_kg,legacy,"(2, 1, 256, 256)",torch.uint8,4.0,31.0,9.340049743652344,8.0,4.6923661614198515,8.0,8.0,9,"[4.0, 6.0, 7.0, 8.0, 9.0, 17.0, 18.0, 19.0, 31.0]"
74043,x_static,legacy,"(6, 256, 256)",torch.float32,-2.7121522426605225,7.174021244049072,0.2291527980902571,0.26012022793293,1.1742404668703834,-0.46125225722789764,0.9263256192207336,322593,
74043,x_hilda_prior,legacy,"(1, 256, 256)",torch.float32,0.0,7.0,3.0046234130859375,2.0,1.4478946481486055,2.0,4.0,8,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0]"
74043,hilda_target,legacy,"(2, 256, 256)",torch.float32,0.0,7.0,2.9812698364257812,2.0,1.4373222372479064,2.0,4.0,8,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0]"
785197,x_continuous,new,"(2, 15, 256, 256)",torch.float32,-3.365819215774536,4.524604797363281,0.14479669451352511,5.336293375147774e-24,1.0157290711999398,0.0,0.003280826786067337,803860,
785197,x_kg,new,"(2, 1, 256, 256)",torch.uint8,2.0,3.0,2.0116729736328125,2.0,0.10740910259088922,2.0,2.0,2,"[2.0, 3.0]"
785197,x_static,new,"(6, 256, 256)",torch.float32,0.03164977207779884,378.0,73.65444190854923,41.25647735595703,74.87116710957145,33.12583923339844,112.0,323613,
785197,x_hilda_prior,new,"(1, 256, 256)",torch.float32,1.0,7.0,4.0073089599609375,4.0,0.1933297407917414,4.0,4.0,5,"[1.0, 3.0, 4.0, 5.0, 7.0]"
785197,hilda_target,new,"(2, 256, 256)",torch.uint8,1.0,7.0,4.0069580078125,4.0,0.19432669766184005,4.0,4.0,5,"[1.0, 3.0, 4.0, 5.0, 7.0]"
785197,x_continuous,preprocessed,"(2, 15, 256, 256)",torch.float32,-0.7479886412620544,4.214568614959717,0.25659132972548554,7.10876579823605e-10,0.8011989200102151,0.0,0.016926146112382412,804280,
785197,x_kg,preprocessed,"(2, 1, 256, 256)",torch.uint8,2.0,3.0,2.0116729736328125,2.0,0.10740910259088922,2.0,2.0,2,"[2.0, 3.0]"
785197,x_static,preprocessed,"(6, 256, 256)",torch.float32,-1.4187732934951782,2.341301679611206,0.17645197017284087,0.19058691710233688,0.6504685788651331,-0.4062165692448616,0.8897995203733444,326350,
785197,x_hilda_prior,preprocessed,"(1, 256, 256)",torch.float32,7.0,7.0,7.0,7.0,0.0,7.0,7.0,1,[7.0]
785197,hilda_target,preprocessed,"(2, 256, 256)",torch.float32,7.0,7.0,7.0,7.0,0.0,7.0,7.0,1,[7.0]
785197,x_continuous,legacy,"(2, 15, 256, 256)",torch.float32,-3.365819215774536,4.524604797363281,0.14479669418634908,5.336293375147774e-24,1.0157290723362555,0.0,0.003280826786067337,803871,
785197,x_kg,legacy,"(2, 1, 256, 256)",torch.uint8,2.0,3.0,2.0116729736328125,2.0,0.10740910259088922,2.0,2.0,2,"[2.0, 3.0]"
785197,x_static,legacy,"(6, 256, 256)",torch.float32,-2.0760159492492676,2.341301441192627,0.21399261287871696,0.23828765004873276,0.6394362862343836,-0.35773591697216034,0.7623286247253418,324869,
