arm,store,sample_idx,chunk_key,wall_us
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,secdn/11.6.52,36026.48
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,primf/11.6.52,38558.73
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,secma/11.6.52,37270.27
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,number_of_people/11.6.52,16213.88
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,number_of_people/11.6.53,17774.35
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,number_of_people/11.7.52,24594.35
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,number_of_people/11.7.53,71809.71
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,kg_class/11.7.53,18756.88
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,kg_class/11.6.52,19100.47
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,kg_class/11.7.52,20538.44
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,kg_class/11.6.53,21538.65
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,weighted_PCT_SAND/7.53,35052.63
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,SLOPE/7.52,32216.08
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,SLOPE/6.53,29736.46
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,ASPECT/6.52,26449.23
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,elevation/6.53,29707.76
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,weighted_PCT_CLAY/7.52,34306.02
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,ASPECT/6.53,30137.60
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,SLOPE/7.53,37714.66
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,weighted_ORGANIC/6.53,32361.18
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,ASPECT/7.53,37794.90
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,weighted_ORGANIC/7.52,36352.86
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,weighted_PCT_SAND/7.52,37781.85
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,elevation/6.52,30736.30
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,weighted_PCT_CLAY/6.52,32387.11
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,elevation/7.53,39560.04
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,ASPECT/7.52,36918.84
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,elevation/7.52,38000.84
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,weighted_PCT_SAND/6.52,36214.12
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,weighted_PCT_CLAY/7.53,44430.75
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,weighted_PCT_SAND/6.53,40905.23
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,weighted_ORGANIC/7.53,47732.48
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,weighted_PCT_CLAY/6.53,44066.84
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,weighted_ORGANIC/6.52,41477.15
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,SLOPE/6.52,45263.76
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,LULC_states/9.6.52,13126.18
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,LULC_states/9.7.52,15142.75
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,LULC_states/9.7.53,15286.86
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,LULC_states/9.6.53,18206.73
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,LULC_states/11.6.53,18665.69
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,LULC_states/10.6.53,18028.35
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,LULC_states/10.7.52,19723.58
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,LULC_states/10.7.53,21079.81
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,LULC_states/10.6.52,21614.53
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,LULC_states/11.7.52,28074.32
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,LULC_states/11.7.53,29683.40
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,LULC_states/11.6.52,33399.45
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,2,urban/5.34.24,6237.10
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,2,primn/5.34.24,10786.22
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,2,primf/5.34.24,12650.68
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,2,range/5.34.24,15715.26
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,2,pastr/5.34.24,14775.18
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,2,secma/5.34.24,14550.17
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,2,c3ann/5.34.24,16089.97
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,2,c4ann/5.34.24,20481.04
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,2,c4per/5.34.24,20169.91
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,2,secdf/5.34.24,24166.70
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,2,secmb/5.34.24,21050.85
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,2,secdn/5.34.24,20736.36
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,2,secdf/5.33.24,19277.08
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,2,primf/5.33.24,19896.12
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,2,secma/5.33.24,15626.15
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,2,primn/5.33.24,21200.85
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,2,c4per/5.33.24,18373.65
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,2,range/5.33.24,22592.26
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,2,c3ann/5.33.24,16149.37
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,2,c3per/5.33.24,19937.22
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,2,c3nfx/5.34.24,26496.60
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,2,c3per/5.34.24,29037.81
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,2,secdn/5.33.24,20027.59
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,2,urban/5.33.24,22028.39
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,2,c3nfx/5.33.24,20421.67
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,2,secmb/5.33.24,23882.00
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,2,c4ann/5.33.24,25281.52
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,2,pastr/5.33.24,27096.15
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,2,number_of_people/5.33.24,9178.65
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,2,number_of_people/5.34.24,13132.85
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,2,kg_class/5.33.24,1524.11
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,2,kg_class/5.34.24,23212.45
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,2,range/6.34.24,12863.19
