var,chunk_file,size_bytes
dynamic/data,0.0.9.63,1348130
dynamic/data,0.11.28.11,71960
dynamic/data,0.2.19.44,134462
dynamic/data,0.14.33.32,71960
dynamic/data,0.6.10.41,4315183
dynamic/data,0.9.0.62,71960
dynamic/data,0.14.29.42,71960
dynamic/data,0.14.15.32,6726179
dynamic/data,0.1.24.43,71960
dynamic/data,0.7.0.10,71960
dynamic/data,0.13.28.19,71960
dynamic/data,0.0.20.51,71960
dynamic/data,0.2.34.12,71960
dynamic/data,0.12.4.66,1385340
dynamic/data,0.15.9.43,8255732
dynamic/data,0.10.19.32,73694
dynamic/data,0.9.9.21,2132667
dynamic/data,0.3.11.49,8269552
dynamic/data,0.12.10.14,6688691
dynamic/data,0.10.33.70,72152
dynamic/data,0.14.5.61,2138598
dynamic/data,0.3.24.12,71960
dynamic/data,0.2.0.50,71960
dynamic/data,0.13.1.48,71960
dynamic/data,0.10.15.32,6707758
dynamic/data,0.12.5.0,71960
dynamic/data,0.3.35.55,71980
dynamic/data,0.3.33.41,71960
dynamic/data,0.5.18.54,352998
dynamic/data,0.0.21.70,166322
dynamic/data,0.10.34.13,71960
dynamic/data,0.14.19.6,71960
dynamic/data,0.14.3.8,83154
dynamic/data,0.12.3.57,738057
dynamic/data,0.3.30.49,71960
dynamic/data,0.15.34.59,71960
dynamic/data,0.1.23.47,71960
dynamic/data,0.8.26.20,2744886
dynamic/data,0.8.3.10,289126
dynamic/data,0.11.2.35,71960
dynamic/data,0.1.10.37,2234747
dynamic/data,0.4.34.38,71960
dynamic/data,0.9.24.41,71960
dynamic/data,0.0.0.29,71960
dynamic/data,0.0.14.67,71960
dynamic/data,0.2.3.21,391172
dynamic/data,0.13.1.19,647795
dynamic/data,0.8.22.53,71960
dynamic/data,0.10.24.45,71960
dynamic/data,0.8.18.49,72442
dynamic/data,0.0.21.66,71984
dynamic/data,0.1.29.26,73914
dynamic/data,0.13.2.7,71960
dynamic/data,0.7.27.50,71960
dynamic/data,0.0.12.23,71960
dynamic/data,0.7.1.51,71960
dynamic/data,0.15.19.43,467344
dynamic/data,0.4.6.68,71960
dynamic/data,0.6.30.2,71960
dynamic/data,0.15.6.23,1797438
dynamic/data,0.8.3.2,71960
dynamic/data,0.3.25.40,71960
dynamic/data,0.1.5.5,3093947
dynamic/data,0.12.34.20,71960
dynamic/data,0.6.18.51,71960
dynamic/data,0.13.17.5,71960
dynamic/data,0.15.28.7,71960
dynamic/data,0.12.29.2,71960
dynamic/data,0.8.3.24,678370
dynamic/data,0.2.2.59,71960
dynamic/data,0.12.16.57,2959151
dynamic/data,0.9.30.11,71960
dynamic/data,0.8.28.7,71960
dynamic/data,0.14.32.39,71960
dynamic/data,0.9.5.8,1715936
dynamic/data,0.5.15.36,8122590
dynamic/data,0.15.24.59,376126
dynamic/data,0.7.15.28,71960
dynamic/data,0.1.14.9,71960
dynamic/data,0.15.17.40,9135873
dynamic/data,0.9.5.55,3213230
dynamic/data,0.3.1.68,71960
dynamic/data,0.12.25.5,71960
dynamic/data,0.7.32.33,71960
dynamic/data,0.12.16.27,71960
dynamic/data,0.6.14.30,213317
dynamic/data,0.14.17.4,78912
dynamic/data,0.1.34.53,71960
dynamic/data,0.10.32.55,71960
dynamic/data,0.10.23.6,71960
dynamic/data,0.9.18.27,7019164
dynamic/data,0.6.28.29,72728
dynamic/data,0.14.2.25,71960
dynamic/data,0.0.13.16,2547768
dynamic/data,0.12.13.69,71960
dynamic/data,0.1.1.69,71960
dynamic/data,0.15.4.11,1058436
dynamic/data,0.2.27.7,71960
dynamic/data,0.4.0.36,71960
dynamic/data,0.4.22.54,71960
dynamic/data,0.7.28.55,71960
dynamic/data,0.11.3.43,71960
dynamic/data,0.9.2.19,783452
dynamic/data,0.0.30.46,83688
dynamic/data,0.11.0.40,71960
dynamic/data,0.12.12.30,71960
dynamic/data,0.15.3.60,572217
dynamic/data,0.14.4.1,974351
dynamic/data,0.7.21.13,71960
dynamic/data,0.6.19.48,71960
dynamic/data,0.5.27.36,71960
dynamic/data,0.2.35.51,71980
dynamic/data,0.1.34.3,75444
dynamic/data,0.0.4.4,792977
dynamic/data,0.1.16.63,72154
dynamic/data,0.0.8.52,6798584
dynamic/data,0.0.33.5,84330
dynamic/data,0.12.8.23,1725100
dynamic/data,0.4.15.13,72043
dynamic/data,0.13.6.59,3475601
dynamic/data,0.12.11.60,1718369
dynamic/data,0.11.20.5,88873
dynamic/data,0.2.9.28,71960
dynamic/data,0.11.6.6,71960
dynamic/data,0.2.18.35,71960
dynamic/data,0.7.16.54,4229002
dynamic/data,0.4.14.36,5227508
dynamic/data,0.4.21.53,71960
dynamic/data,0.13.26.55,71960
dynamic/data,0.10.8.70,72152
dynamic/data,0.9.27.53,71960
dynamic/data,0.11.29.53,71960
dynamic/data,0.14.18.33,71960
dynamic/data,0.11.28.46,71960
dynamic/data,0.9.23.52,71960
dynamic/data,0.2.5.0,71960
dynamic/data,0.14.4.55,919336
dynamic/data,0.4.6.6,71960
dynamic/data,0.10.8.57,4753147
dynamic/data,0.1.22.7,71960
dynamic/data,0.12.35.56,71980
dynamic/data,0.5.19.18,71960
dynamic/data,0.5.24.65,71960
dynamic/data,0.12.31.13,71960
dynamic/data,0.8.8.39,9263941
dynamic/data,0.11.10.61,3607961
dynamic/data,0.0.9.68,71960
dynamic/data,0.4.10.32,71960
dynamic/data,0.12.13.62,71960
dynamic/data,0.1.1.26,502744
dynamic/data,0.5.3.41,363246
dynamic/data,0.2.26.37,71960
dynamic/data,0.2.27.49,73111
dynamic/data,0.12.18.15,71960
dynamic/data,0.14.10.53,3736295
dynamic/data,0.4.21.69,388513
dynamic/data,0.8.16.57,2977692
dynamic/data,0.3.0.65,71960
dynamic/data,0.7.21.47,75589
dynamic/data,0.9.34.39,71960
dynamic/data,0.8.23.48,71960
dynamic/data,0.5.27.46,71960
dynamic/data,0.8.12.16,1465701
dynamic/data,0.4.7.11,7773054
dynamic/data,0.2.28.14,71960
dynamic/data,0.10.22.54,71960
dynamic/data,0.11.18.54,351539
dynamic/data,0.12.5.13,1520694
dynamic/data,0.15.29.6,71960
dynamic/data,0.10.8.52,6746613
dynamic/data,0.14.18.14,71960
dynamic/data,0.7.1.32,136059
dynamic/data,0.10.19.49,72260
dynamic/data,0.13.29.31,71960
dynamic/data,0.12.19.43,460410
dynamic/data,0.4.8.14,7099210
dynamic/data,0.6.15.29,71960
dynamic/data,0.5.18.68,71960
dynamic/data,0.1.15.68,72840
dynamic/data,0.5.35.41,71980
dynamic/data,0.1.23.35,71960
dynamic/data,0.10.15.30,71960
dynamic/data,0.7.29.23,82478
dynamic/data,0.15.8.14,6911845
dynamic/data,0.10.8.0,71960
dynamic/data,0.0.28.3,71960
dynamic/data,0.11.10.70,72152
dynamic/data,0.15.17.56,4181489
dynamic/data,0.12.3.35,71960
dynamic/data,0.4.9.17,8335425
dynamic/data,0.6.32.18,76948
dynamic/data,0.3.35.70,72898
dynamic/data,0.7.31.22,85395
dynamic/data,0.6.20.54,71960
dynamic/data,0.15.25.38,71960
dynamic/data,0.7.31.65,77702
dynamic/data,0.5.35.58,71980
dynamic/data,0.9.4.6,1633073
dynamic/data,0.0.12.47,5029012
dynamic/data,0.7.22.41,7006271
dynamic/data,0.2.24.64,4809095
dynamic/data,0.11.27.4,71960
dynamic/data,0.9.25.32,71960
dynamic/data,0.14.15.4,71960
dynamic/data,0.13.8.1,71960
dynamic/data,0.1.3.20,616716
dynamic/data,0.14.12.38,1577285
dynamic/data,0.14.15.69,71960
dynamic/data,0.12.28.2,71960
dynamic/data,0.9.4.35,71960
dynamic/data,0.11.10.52,3906017
dynamic/data,0.6.35.7,71980
dynamic/data,0.14.25.21,7833192
dynamic/data,0.6.22.13,72562
dynamic/data,0.7.25.45,71960
dynamic/data,0.6.34.62,71960
dynamic/data,0.5.5.41,5410400
dynamic/data,0.3.26.61,71960
dynamic/data,0.7.23.61,4045613
dynamic/data,0.14.8.32,71960
dynamic/data,0.4.12.21,71960
dynamic/data,0.11.1.40,93094
dynamic/data,0.1.15.16,71960
dynamic/data,0.3.0.49,71960
dynamic/data,0.11.14.35,6267276
dynamic/data,0.8.33.24,80572
dynamic/data,0.7.28.49,71960
dynamic/data,0.12.3.65,290178
dynamic/data,0.6.10.57,8620732
dynamic/data,0.6.24.62,5631031
dynamic/data,0.2.0.29,71960
dynamic/data,0.0.1.5,71960
dynamic/data,0.14.27.65,71960
dynamic/data,0.7.23.56,71960
dynamic/data,0.13.19.19,1636658
dynamic/data,0.8.8.38,9089213
dynamic/data,0.7.11.38,2518432
dynamic/data,0.12.0.69,71960
dynamic/data,0.8.21.3,78565
dynamic/data,0.10.5.33,178669
dynamic/data,0.9.13.6,71960
dynamic/data,0.12.6.16,4018505
dynamic/data,0.2.16.68,73964
dynamic/data,0.10.34.1,72850
dynamic/data,0.3.29.9,71960
dynamic/data,0.14.23.15,71960
dynamic/data,0.4.31.38,80474
dynamic/data,0.2.1.56,71960
dynamic/data,0.8.17.47,71960
dynamic/data,0.15.11.66,71960
dynamic/data,0.10.31.70,72152
dynamic/data,0.7.12.59,139951
dynamic/data,0.14.9.41,4578530
dynamic/data,0.12.16.5,71960
dynamic/data,0.8.14.18,4560654
dynamic/data,0.9.8.70,72152
dynamic/data,0.11.33.47,71960
dynamic/data,0.5.10.13,7101228
dynamic/data,0.10.26.57,71960
dynamic/data,0.14.2.12,453774
dynamic/data,0.6.22.2,71960
dynamic/data,0.13.4.69,931952
dynamic/data,0.5.4.44,1241404
dynamic/data,0.13.2.48,150818
dynamic/data,0.5.34.57,71960
dynamic/data,0.4.34.67,71960
dynamic/data,0.7.8.8,71960
dynamic/data,0.2.4.27,247353
dynamic/data,0.12.2.51,77035
dynamic/data,0.9.24.42,71960
dynamic/data,0.11.27.47,71960
dynamic/data,0.1.4.9,931207
dynamic/data,0.10.21.34,71960
dynamic/data,0.3.3.1,71960
dynamic/data,0.14.2.63,190079
dynamic/data,0.12.3.34,71960
dynamic/data,0.13.16.39,8610747
dynamic/data,0.9.9.28,72634
dynamic/data,0.8.11.17,6689965
dynamic/data,0.15.0.19,71960
dynamic/data,0.2.17.4,73306
dynamic/data,0.12.10.60,3474217
dynamic/data,0.7.14.7,71960
dynamic/data,0.2.6.7,72281
dynamic/data,0.3.12.19,2655711
dynamic/data,0.7.11.0,71960
dynamic/data,0.9.19.33,71960
dynamic/data,0.7.34.40,71960
dynamic/data,0.13.4.48,1215819
dynamic/data,0.7.12.17,71960
dynamic/data,0.1.17.21,6262978
dynamic/data,0.12.12.52,8800808
dynamic/data,0.2.5.54,3497293
dynamic/data,0.9.17.66,71960
dynamic/data,0.1.30.44,85690
dynamic/data,0.8.8.23,1747463
dynamic/data,0.9.16.49,124816
dynamic/data,0.1.12.47,5029796
dynamic/data,0.8.27.28,71960
dynamic/data,0.1.10.45,5709659
dynamic/data,0.7.34.2,74420
dynamic/data,0.6.20.35,71960
dynamic/data,0.2.29.12,71960
dynamic/data,0.8.4.29,213108
dynamic/data,0.0.19.14,71960
dynamic/data,0.0.17.27,71960
dynamic/data,0.9.25.13,71960
dynamic/data,0.0.11.57,9221467
dynamic/data,0.0.0.37,71960
dynamic/data,0.12.18.55,5108333
dynamic/data,0.15.16.36,5510280
dynamic/data,0.13.27.48,87700
dynamic/data,0.0.27.30,71960
dynamic/data,0.13.21.19,71960
dynamic/data,0.8.18.39,9033859
dynamic/data,0.1.4.37,2414954
dynamic/data,0.11.14.37,3501000
dynamic/data,0.15.13.22,132769
dynamic/data,0.1.18.41,8780985
dynamic/data,0.6.12.43,5882962
dynamic/data,0.9.29.49,71960
dynamic/data,0.0.2.16,568349
dynamic/data,0.8.29.34,71960
dynamic/data,0.8.35.24,71980
dynamic/data,0.14.15.18,4565953
dynamic/data,0.15.6.68,72288
dynamic/data,0.1.22.55,71960
dynamic/data,0.8.23.49,71960
dynamic/data,0.1.28.53,71960
dynamic/data,0.15.26.58,71960
dynamic/data,0.9.6.51,7591521
dynamic/data,0.7.1.13,71960
dynamic/data,0.5.32.30,74816
dynamic/data,0.2.0.10,71960
dynamic/data,0.2.8.25,71960
dynamic/data,0.12.14.66,71960
dynamic/data,0.3.31.17,81504
dynamic/data,0.9.22.6,77519
dynamic/data,0.13.25.10,71960
dynamic/data,0.13.14.18,4523442
dynamic/data,0.15.31.65,77702
dynamic/data,0.14.30.63,85076
dynamic/data,0.7.11.25,71960
dynamic/data,0.9.10.44,7612841
dynamic/data,0.8.8.37,7713478
dynamic/data,0.8.21.2,72384
dynamic/data,0.15.28.43,71960
dynamic/data,0.5.6.44,8918307
dynamic/data,0.11.33.3,82912
dynamic/data,0.14.9.9,71960
dynamic/data,0.7.24.19,72513
dynamic/data,0.7.21.35,71960
dynamic/data,0.2.9.52,5596325
dynamic/data,0.9.3.4,378388
dynamic/data,0.15.29.66,71960
dynamic/data,0.8.29.42,71960
dynamic/data,0.0.35.64,71980
dynamic/data,0.4.5.9,1286489
dynamic/data,0.9.3.15,496073
dynamic/data,0.0.26.19,71960
dynamic/data,0.15.13.38,691284
dynamic/data,0.7.0.59,71960
dynamic/data,0.7.19.2,76536
dynamic/data,0.7.32.59,71960
dynamic/data,0.5.28.42,71960
dynamic/data,0.14.23.20,71960
dynamic/data,0.12.20.50,71960
dynamic/data,0.1.6.31,71960
dynamic/data,0.1.29.28,71960
dynamic/data,0.1.28.39,71960
dynamic/data,0.9.1.68,71960
dynamic/data,0.12.5.7,1123252
dynamic/data,0.0.28.8,71960
dynamic/data,0.12.6.38,3372371
dynamic/data,0.3.10.67,71960
dynamic/data,0.12.6.63,118603
dynamic/data,0.8.14.21,374864
dynamic/data,0.3.20.42,8791621
dynamic/data,0.7.2.54,490387
dynamic/data,0.15.3.33,73460
dynamic/data,0.7.1.60,71960
dynamic/data,0.14.21.48,71960
dynamic/data,0.12.1.44,127463
dynamic/data,0.4.6.41,8900402
dynamic/data,0.10.30.51,78652
dynamic/data,0.3.34.8,71960
dynamic/data,0.5.14.23,298128
dynamic/data,0.13.1.56,71960
dynamic/data,0.10.3.26,71960
dynamic/data,0.4.34.63,71960
dynamic/data,0.7.28.53,71960
dynamic/data,0.11.32.40,71960
dynamic/data,0.4.21.13,71960
dynamic/data,0.2.10.53,3882106
dynamic/data,0.4.7.44,8225055
dynamic/data,0.8.8.22,5540953
dynamic/data,0.11.20.36,71960
dynamic/data,0.1.0.66,71960
dynamic/data,0.0.8.60,8624464
dynamic/data,0.10.15.16,71960
dynamic/data,0.12.15.9,71960
dynamic/data,0.1.24.13,71960
dynamic/data,0.8.4.28,272031
dynamic/data,0.8.16.32,766136
dynamic/data,0.12.22.12,71960
dynamic/data,0.8.19.40,9508794
dynamic/data,0.15.32.45,71960
dynamic/data,0.3.13.41,5494981
dynamic/data,0.10.11.55,9060974
dynamic/data,0.12.3.67,116968
dynamic/data,0.4.8.47,6135421
dynamic/data,0.5.32.1,71960
dynamic/data,0.12.33.27,75828
dynamic/data,0.14.8.47,5893533
dynamic/data,0.2.23.17,71960
dynamic/data,0.14.15.59,4850547
dynamic/data,0.9.31.6,71960
dynamic/data,0.13.18.46,75172
dynamic/data,0.10.27.36,71960
dynamic/data,0.8.33.57,71960
dynamic/data,0.4.3.35,71960
dynamic/data,0.3.31.7,71960
dynamic/data,0.2.28.40,71960
dynamic/data,0.9.29.15,71960
dynamic/data,0.5.31.59,71960
dynamic/data,0.1.24.0,71960
dynamic/data,0.14.2.47,194604
dynamic/data,0.5.15.0,71960
dynamic/data,0.12.22.33,71960
dynamic/data,0.4.19.37,2242670
dynamic/data,0.14.20.19,71960
dynamic/data,0.15.3.29,758696
dynamic/data,0.4.4.38,6644006
dynamic/data,0.0.33.10,71960
dynamic/data,0.2.30.43,76446
dynamic/data,0.8.21.1,98921
dynamic/data,0.11.27.32,71960
dynamic/data,0.10.30.45,76118
dynamic/data,0.9.31.20,97406
dynamic/data,0.13.20.61,3999780
dynamic/data,0.15.19.38,9130606
dynamic/data,0.14.2.52,129901
dynamic/data,0.15.1.28,635283
dynamic/data,0.8.29.17,71960
dynamic/data,0.14.28.30,72317
dynamic/data,0.1.22.21,3680390
dynamic/data,0.8.32.17,71960
dynamic/data,0.14.17.50,71960
dynamic/data,0.14.27.47,71960
dynamic/data,0.12.9.53,5622359
dynamic/data,0.12.6.20,3439271
dynamic/data,0.5.24.39,2016078
dynamic/data,0.13.6.27,71960
dynamic/data,0.9.13.16,2568666
dynamic/data,0.0.10.60,3531098
dynamic/data,0.0.19.67,118091
dynamic/data,0.14.23.55,71960
dynamic/data,0.2.33.11,71960
dynamic/data,0.13.22.21,3678866
dynamic/data,0.0.29.48,71960
dynamic/data,0.3.35.12,71980
dynamic/data,0.2.35.57,71980
dynamic/data,0.5.21.17,71960
dynamic/data,0.7.34.27,71960
dynamic/data,0.2.12.34,1039826
dynamic/data,0.14.5.22,712727
dynamic/data,0.15.16.70,72152
dynamic/data,0.1.12.4,71960
dynamic/data,0.0.23.65,998796
dynamic/data,0.2.0.53,71960
dynamic/data,0.0.26.27,71960
dynamic/data,0.3.8.31,71960
dynamic/data,0.5.7.47,6992959
dynamic/data,0.8.4.13,918325
dynamic/data,0.6.34.51,71960
dynamic/data,0.6.10.16,8318123
dynamic/data,0.11.32.43,71960
dynamic/data,0.10.21.61,4426276
dynamic/data,0.5.32.25,78906
dynamic/data,0.1.0.23,71960
dynamic/data,0.15.7.35,4352407
dynamic/data,0.12.11.0,71960
dynamic/data,0.9.5.31,881338
dynamic/data,0.6.24.53,71960
dynamic/data,0.5.12.24,71960
dynamic/data,0.1.7.48,7214221
dynamic/data,0.4.32.24,71960
dynamic/data,0.11.23.23,8872827
dynamic/data,0.5.1.46,138972
dynamic/data,0.15.11.19,3672838
dynamic/data,0.14.10.63,71960
dynamic/data,0.14.24.18,71960
dynamic/data,0.9.18.66,77284
dynamic/data,0.3.24.5,71960
dynamic/data,0.0.24.47,71960
dynamic/data,0.8.32.52,71960
dynamic/data,0.1.25.22,5909609
dynamic/data,0.8.34.63,71960
dynamic/data,0.0.19.8,73484
dynamic/data,0.12.19.34,71960
dynamic/data,0.12.33.60,71960
dynamic/data,0.2.3.24,674465
dynamic/data,0.13.7.10,6333111
dynamic/data,0.10.2.62,302962
dynamic/data,0.13.33.23,84876
dynamic/data,0.8.8.21,7542567
dynamic/data,0.11.19.5,72110
dynamic/data,0.13.19.14,71960
dynamic/data,0.3.34.0,84890
dynamic/data,0.13.13.56,5822170
dynamic/data,0.14.17.57,8230871
dynamic/data,0.14.2.33,71960
dynamic/data,0.3.31.15,86566
dynamic/data,0.8.4.27,248092
dynamic/data,0.0.11.27,71960
dynamic/data,0.2.12.12,610081
dynamic/data,0.3.33.48,71960
dynamic/data,0.6.29.21,71960
dynamic/data,0.6.32.5,83092
dynamic/data,0.6.14.2,72020
dynamic/data,0.13.12.44,4472599
dynamic/data,0.0.12.52,8926102
dynamic/data,0.6.32.12,82316
dynamic/data,0.3.11.9,71960
dynamic/data,0.9.27.45,71960
dynamic/data,0.5.8.0,71960
dynamic/data,0.2.4.51,1941094
dynamic/data,0.14.34.54,71960
dynamic/data,0.14.32.16,71960
dynamic/data,0.4.17.16,71960
dynamic/data,0.10.34.67,71960
dynamic/data,0.15.1.51,71960
dynamic/data,0.15.7.27,71960
dynamic/data,0.7.2.35,71960
dynamic/data,0.7.1.41,73385
dynamic/data,0.8.19.36,71960
dynamic/data,0.11.26.65,71960
dynamic/data,0.1.9.42,4199262
dynamic/data,0.9.15.36,8203085
dynamic/data,0.7.32.37,71960
dynamic/data,0.7.30.11,71960
dynamic/data,0.11.11.64,71960
dynamic/data,0.14.2.48,150726
dynamic/data,0.13.27.15,71960
dynamic/data,0.9.27.18,71960
dynamic/data,0.0.29.59,71960
dynamic/data,0.2.7.22,3609210
dynamic/data,0.3.9.10,997357
dynamic/data,0.7.4.30,1068071
dynamic/data,0.0.23.2,71960
dynamic/data,0.5.0.49,71960
dynamic/data,0.0.20.49,71960
dynamic/data,0.2.23.14,71960
dynamic/data,0.14.6.47,8227839
dynamic/data,0.1.17.39,9192158
dynamic/data,0.12.20.11,71960
dynamic/data,0.15.22.68,71960
dynamic/data,0.12.11.35,3502761
dynamic/data,0.11.16.0,71960
dynamic/data,0.8.11.37,4305161
dynamic/data,0.1.3.3,197038
dynamic/data,0.7.33.66,92024
dynamic/data,0.0.23.42,71960
dynamic/data,0.1.27.36,71960
dynamic/data,0.14.33.12,71960
dynamic/data,0.5.25.3,71960
dynamic/data,0.5.14.49,4150032
dynamic/data,0.14.9.27,71960
dynamic/data,0.8.31.17,81504
dynamic/data,0.2.18.28,1356186
dynamic/data,0.1.13.20,2151003
dynamic/data,0.12.0.37,71960
dynamic/data,0.0.31.26,71960
dynamic/data,0.5.10.49,8597688
dynamic/data,0.8.4.12,1035882
dynamic/data,0.7.31.41,80234
dynamic/data,0.14.31.26,71960
dynamic/data,0.6.26.21,7750103
dynamic/data,0.0.20.25,8822958
dynamic/data,0.13.25.14,71960
dynamic/data,0.2.27.41,71960
dynamic/data,0.11.33.44,71960
dynamic/data,0.15.11.38,2379042
dynamic/data,0.8.0.18,71960
dynamic/data,0.9.17.62,354900
dynamic/data,0.13.14.28,71960
dynamic/data,0.15.17.68,85905
dynamic/data,0.7.17.54,4631376
dynamic/data,0.2.13.35,875904
dynamic/data,0.8.16.50,1144492
dynamic/data,0.8.32.33,71960
dynamic/data,0.9.26.62,71960
dynamic/data,0.13.32.4,83706
dynamic/data,0.12.24.44,71960
dynamic/data,0.3.25.24,71960
dynamic/data,0.10.35.67,71980
dynamic/data,0.9.22.21,3776397
dynamic/data,0.15.3.31,133054
dynamic/data,0.10.14.17,8432999
dynamic/data,0.0.8.65,74444
dynamic/data,0.3.14.2,72020
dynamic/data,0.11.0.9,71960
dynamic/data,0.6.3.62,758334
dynamic/data,0.13.2.45,71972
dynamic/data,0.12.8.47,5900858
dynamic/data,0.5.31.14,74794
dynamic/data,0.8.19.12,71960
dynamic/data,0.2.13.11,71960
dynamic/data,0.4.34.16,71960
dynamic/data,0.15.27.9,71960
dynamic/data,0.6.4.42,1053217
dynamic/data,0.11.8.69,71960
dynamic/data,0.10.14.64,71960
dynamic/data,0.15.25.62,256729
dynamic/data,0.5.11.48,7504908
dynamic/data,0.3.11.62,73680
dynamic/data,0.8.10.11,5110936
dynamic/data,0.8.19.45,72111
dynamic/data,0.6.5.22,710997
dynamic/data,0.9.32.2,71960
dynamic/data,0.11.24.64,4738300
dynamic/data,0.2.18.63,4275232
dynamic/data,0.12.26.48,71960
dynamic/data,0.14.20.17,71960
dynamic/data,0.5.30.53,75988
dynamic/data,0.5.2.49,71960
dynamic/data,0.12.13.50,8720626
dynamic/data,0.14.33.0,71960
dynamic/data,0.14.9.14,6741531
dynamic/data,0.15.28.28,77758
dynamic/data,0.2.17.46,71960
dynamic/data,0.12.19.22,7704674
dynamic/data,0.11.32.56,71960
dynamic/data,0.14.8.64,215163
dynamic/data,0.0.18.0,71960
dynamic/data,0.12.13.26,71960
dynamic/data,0.9.30.32,71960
dynamic/data,0.4.1.62,71960
dynamic/data,0.4.27.55,71960
dynamic/data,0.8.22.22,8596667
dynamic/data,0.13.26.27,71960
dynamic/data,0.10.24.53,71960
dynamic/data,0.2.6.3,489529
dynamic/data,0.3.7.12,7434246
dynamic/data,0.8.14.24,71960
dynamic/data,0.14.10.59,2160585
dynamic/data,0.14.33.31,71960
dynamic/data,0.10.4.28,271869
dynamic/data,0.14.1.13,71960
dynamic/data,0.1.3.34,71960
dynamic/data,0.9.2.64,132390
dynamic/data,0.4.2.65,72087
dynamic/data,0.10.32.37,71960
dynamic/data,0.10.35.24,71980
dynamic/data,0.7.21.3,78640
dynamic/data,0.15.10.13,7081026
dynamic/data,0.15.31.68,88006
dynamic/data,0.2.22.57,3747139
dynamic/data,0.9.34.60,71960
dynamic/data,0.6.29.11,71960
dynamic/data,0.9.35.39,71980
dynamic/data,0.0.12.24,71960
dynamic/data,0.14.13.67,72090
dynamic/data,0.1.11.36,2852123
dynamic/data,0.8.21.17,71960
dynamic/data,0.15.21.42,1471173
dynamic/data,0.4.3.68,216914
dynamic/data,0.1.29.70,72152
dynamic/data,0.15.26.65,71960
dynamic/data,0.9.20.34,75017
dynamic/data,0.0.23.32,71960
dynamic/data,0.11.7.28,71960
dynamic/data,0.6.20.64,71998
dynamic/data,0.8.4.11,1076172
dynamic/data,0.5.11.18,6261193
dynamic/data,0.1.28.1,71960
dynamic/data,0.0.14.2,72020
dynamic/data,0.6.21.19,71960
dynamic/data,0.8.0.17,71960
dynamic/data,0.0.23.59,1616818
dynamic/data,0.7.34.20,71960
dynamic/data,0.5.19.35,71960
dynamic/data,0.11.32.37,71960
dynamic/data,0.10.19.26,8745185
dynamic/data,0.8.20.66,71960
dynamic/data,0.1.21.51,71960
dynamic/data,0.7.2.16,573031
dynamic/data,0.11.34.48,71960
dynamic/data,0.5.35.6,71980
dynamic/data,0.9.24.62,5659737
dynamic/data,0.14.11.66,71960
dynamic/data,0.4.29.28,71960
dynamic/data,0.11.13.25,71960
dynamic/data,0.4.15.38,8067022
dynamic/data,0.14.32.43,71960
dynamic/data,0.9.0.7,71960
dynamic/data,0.9.11.36,2926520
dynamic/data,0.14.31.5,71960
dynamic/data,0.12.16.15,71960
dynamic/data,0.8.15.58,1375012
dynamic/data,0.8.10.41,4302407
dynamic/data,0.1.16.70,72152
dynamic/data,0.7.4.11,1076995
dynamic/data,0.6.15.8,71960
dynamic/data,0.4.32.29,75540
dynamic/data,0.4.14.33,6072314
dynamic/data,0.0.30.36,71960
dynamic/data,0.5.14.60,71960
dynamic/data,0.5.26.70,72216
dynamic/data,0.13.29.52,71960
dynamic/data,0.5.18.5,71960
dynamic/data,0.9.0.45,71960
dynamic/data,0.11.10.37,2270969
dynamic/data,0.13.19.62,2601575
dynamic/data,0.10.23.31,71960
dynamic/data,0.11.15.29,71960
dynamic/data,0.9.14.62,71960
dynamic/data,0.2.31.30,71960
dynamic/data,0.8.31.6,71960
dynamic/data,0.14.30.69,71960
dynamic/data,0.12.29.58,71960
dynamic/data,0.15.0.15,71960
dynamic/data,0.15.8.49,6125973
dynamic/data,0.6.2.51,77035
dynamic/data,0.7.29.5,71960
dynamic/data,0.14.6.48,7315739
dynamic/data,0.11.2.70,72152
dynamic/data,0.11.30.5,71960
dynamic/data,0.13.26.3,71960
dynamic/data,0.12.18.19,6034479
dynamic/data,0.11.32.66,88456
dynamic/data,0.6.3.31,133245
dynamic/data,0.9.7.57,7730809
dynamic/data,0.11.7.35,4397091
dynamic/data,0.11.17.64,82358
dynamic/data,0.6.4.11,1079008
dynamic/data,0.14.18.68,71960
dynamic/data,0.7.3.57,862625
dynamic/data,0.7.19.33,71960
dynamic/data,0.15.1.53,125313
dynamic/data,0.14.6.59,3478780
dynamic/data,0.3.13.66,71960
dynamic/data,0.2.1.59,71960
dynamic/data,0.0.7.0,100365
dynamic/data,0.11.3.58,474420
dynamic/data,0.10.18.54,352995
dynamic/data,0.12.7.58,7201730
dynamic/data,0.10.15.18,4566350
dynamic/data,0.14.21.49,71960
dynamic/data,0.9.14.9,71960
dynamic/data,0.3.13.49,6923746
dynamic/data,0.9.12.17,71960
dynamic/data,0.7.16.49,124905
dynamic/data,0.2.29.40,71960
dynamic/data,0.1.14.22,367045
dynamic/data,0.14.4.61,1320272
dynamic/data,0.10.28.58,71960
dynamic/data,0.14.0.16,71960
dynamic/data,0.13.8.45,4996965
dynamic/data,0.2.32.55,71960
dynamic/data,0.7.5.52,3383856
dynamic/data,0.10.21.60,1683856
dynamic/data,0.6.24.5,71960
dynamic/data,0.4.17.23,6064052
dynamic/data,0.0.13.41,5508400
dynamic/data,0.12.34.11,71960
