var,chunk_file,size_bytes
weighted_PCT_CLAY,5.10,1548580
weighted_PCT_CLAY,3.27,8472
weighted_PCT_CLAY,1.25,275657
weighted_PCT_CLAY,11.44,1345315
weighted_PCT_CLAY,24.39,428947
weighted_PCT_CLAY,5.13,1543150
weighted_PCT_CLAY,24.51,8472
weighted_PCT_CLAY,3.63,891779
weighted_PCT_CLAY,33.60,8472
weighted_PCT_CLAY,20.49,8472
weighted_PCT_CLAY,35.38,8472
weighted_PCT_CLAY,26.26,8472
weighted_PCT_CLAY,6.47,1534175
weighted_PCT_CLAY,17.53,20506
weighted_PCT_CLAY,6.45,1540606
weighted_PCT_CLAY,26.41,8472
weighted_PCT_CLAY,5.63,1514826
weighted_PCT_CLAY,24.55,8472
weighted_PCT_CLAY,23.69,8472
weighted_PCT_CLAY,12.19,474440
weighted_PCT_CLAY,33.12,8472
weighted_PCT_CLAY,24.64,892553
weighted_PCT_CLAY,18.63,834037
weighted_PCT_CLAY,35.7,8472
weighted_PCT_CLAY,25.30,8472
weighted_PCT_CLAY,23.49,8472
weighted_PCT_CLAY,12.43,1530261
weighted_PCT_CLAY,10.37,396068
weighted_PCT_CLAY,19.4,8585
weighted_PCT_CLAY,12.25,8472
weighted_PCT_CLAY,25.27,8472
weighted_PCT_CLAY,34.27,8472
weighted_PCT_CLAY,25.48,8472
weighted_PCT_CLAY,2.47,80500
weighted_PCT_CLAY,2.64,99849
weighted_PCT_CLAY,6.25,8472
weighted_PCT_CLAY,2.30,373629
weighted_PCT_CLAY,11.17,1230786
weighted_PCT_CLAY,6.6,8472
weighted_PCT_CLAY,9.2,8472
weighted_PCT_CLAY,5.70,88900
weighted_PCT_CLAY,34.18,8472
weighted_PCT_CLAY,8.48,1528791
weighted_PCT_CLAY,25.42,8472
weighted_PCT_CLAY,13.16,384856
weighted_PCT_CLAY,17.25,886046
weighted_PCT_CLAY,11.63,8472
weighted_PCT_CLAY,35.61,8472
weighted_PCT_CLAY,11.8,8472
weighted_PCT_CLAY,24.57,209426
weighted_PCT_CLAY,10.36,990732
weighted_PCT_CLAY,30.35,8472
weighted_PCT_CLAY,25.66,8472
weighted_PCT_CLAY,30.56,8472
weighted_PCT_CLAY,4.41,1492973
weighted_PCT_CLAY,12.38,1529638
weighted_PCT_CLAY,25.14,8472
weighted_PCT_CLAY,6.30,8472
weighted_PCT_CLAY,14.24,8472
weighted_PCT_CLAY,10.70,8472
weighted_PCT_CLAY,32.53,8472
weighted_PCT_CLAY,18.51,8472
weighted_PCT_CLAY,19.29,8472
weighted_PCT_CLAY,17.16,8472
weighted_PCT_CLAY,29.10,8472
weighted_PCT_CLAY,20.30,8472
weighted_PCT_CLAY,21.64,296188
weighted_PCT_CLAY,4.49,1230369
weighted_PCT_CLAY,8.1,8472
weighted_PCT_CLAY,14.50,1389054
weighted_PCT_CLAY,34.50,8472
weighted_PCT_CLAY,32.67,14917
weighted_PCT_CLAY,22.26,226763
weighted_PCT_CLAY,1.70,8472
weighted_PCT_CLAY,13.47,8472
weighted_PCT_CLAY,15.45,155655
weighted_PCT_CLAY,27.25,8472
weighted_PCT_CLAY,26.40,8472
weighted_PCT_CLAY,6.38,627010
weighted_PCT_CLAY,17.37,1504280
weighted_PCT_CLAY,15.65,8647
weighted_PCT_CLAY,13.36,1521585
weighted_PCT_CLAY,7.24,423378
weighted_PCT_CLAY,5.58,1530556
weighted_PCT_CLAY,21.3,9442
weighted_PCT_CLAY,20.62,481187
weighted_PCT_CLAY,33.46,8472
weighted_PCT_CLAY,28.26,8542
weighted_PCT_CLAY,1.28,327268
weighted_PCT_CLAY,31.29,8472
weighted_PCT_CLAY,11.59,30075
weighted_PCT_CLAY,29.65,8472
weighted_PCT_CLAY,28.6,8472
weighted_PCT_CLAY,14.45,632287
weighted_PCT_CLAY,16.54,633057
weighted_PCT_CLAY,8.36,1542393
weighted_PCT_CLAY,16.67,8472
weighted_PCT_CLAY,3.49,712452
weighted_PCT_CLAY,16.60,8602
weighted_PCT_CLAY,18.4,9227
weighted_PCT_SAND,12.67,8472
weighted_PCT_SAND,31.48,9827
weighted_PCT_SAND,3.30,744657
weighted_PCT_SAND,3.43,8472
weighted_PCT_SAND,2.28,8472
weighted_PCT_SAND,21.34,8472
weighted_PCT_SAND,14.61,8472
weighted_PCT_SAND,3.49,705740
weighted_PCT_SAND,33.29,8917
weighted_PCT_SAND,6.50,1503972
weighted_PCT_SAND,31.53,8472
weighted_PCT_SAND,28.28,28249
weighted_PCT_SAND,12.10,8472
weighted_PCT_SAND,1.13,8472
weighted_PCT_SAND,21.60,1483897
weighted_PCT_SAND,21.63,1411036
weighted_PCT_SAND,10.17,1637199
weighted_PCT_SAND,18.69,8663
weighted_PCT_SAND,7.65,343193
weighted_PCT_SAND,15.11,8472
weighted_PCT_SAND,18.59,168571
weighted_PCT_SAND,2.56,622202
weighted_PCT_SAND,29.48,8472
weighted_PCT_SAND,33.61,8472
weighted_PCT_SAND,16.65,8472
weighted_PCT_SAND,6.49,1504560
weighted_PCT_SAND,3.56,1360674
weighted_PCT_SAND,4.35,8472
weighted_PCT_SAND,17.50,8472
weighted_PCT_SAND,23.52,8472
weighted_PCT_SAND,23.23,1619009
weighted_PCT_SAND,23.19,8472
weighted_PCT_SAND,11.19,639582
weighted_PCT_SAND,34.68,12192
weighted_PCT_SAND,3.29,250203
weighted_PCT_SAND,2.13,541484
weighted_PCT_SAND,16.41,1508974
weighted_PCT_SAND,4.26,8527
weighted_PCT_SAND,33.47,8472
weighted_PCT_SAND,3.45,523050
weighted_PCT_SAND,33.26,8867
weighted_PCT_SAND,27.27,8472
weighted_PCT_SAND,13.62,8472
weighted_PCT_SAND,8.28,8472
weighted_PCT_SAND,23.55,8472
weighted_PCT_SAND,26.68,601524
weighted_PCT_SAND,6.20,1416801
weighted_PCT_SAND,18.48,8472
weighted_PCT_SAND,24.11,8472
weighted_PCT_SAND,24.2,8472
weighted_PCT_SAND,3.16,898405
weighted_PCT_SAND,3.67,49181
weighted_PCT_SAND,31.14,8472
weighted_PCT_SAND,33.4,9267
weighted_PCT_SAND,32.26,8687
weighted_PCT_SAND,29.13,8472
weighted_PCT_SAND,21.19,8472
weighted_PCT_SAND,15.16,8472
weighted_PCT_SAND,24.53,8472
weighted_PCT_SAND,6.3,256712
weighted_PCT_SAND,5.6,1112003
weighted_PCT_SAND,26.60,8472
weighted_PCT_SAND,28.26,8542
weighted_PCT_SAND,20.60,1192372
weighted_PCT_SAND,4.13,1287696
weighted_PCT_SAND,1.64,8472
weighted_PCT_SAND,9.39,1352654
weighted_PCT_SAND,23.30,8472
weighted_PCT_SAND,10.27,8472
weighted_PCT_SAND,12.34,1518020
weighted_PCT_SAND,13.16,381528
weighted_PCT_SAND,27.22,33158
weighted_PCT_SAND,31.39,8777
weighted_PCT_SAND,1.43,8857
weighted_PCT_SAND,25.31,8472
weighted_PCT_SAND,25.10,8472
weighted_PCT_SAND,6.46,1523974
weighted_PCT_SAND,24.27,8472
weighted_PCT_SAND,5.40,1361339
weighted_PCT_SAND,6.45,1542800
weighted_PCT_SAND,1.20,380103
weighted_PCT_SAND,29.3,8472
weighted_PCT_SAND,19.65,61234
weighted_PCT_SAND,30.45,8517
weighted_PCT_SAND,13.46,924755
weighted_PCT_SAND,0.13,8472
weighted_PCT_SAND,16.61,13219
weighted_PCT_SAND,6.2,16945
weighted_PCT_SAND,25.18,8472
weighted_PCT_SAND,32.37,8472
weighted_PCT_SAND,8.24,426503
weighted_PCT_SAND,21.1,12635
weighted_PCT_SAND,4.65,1505775
weighted_PCT_SAND,26.26,8472
weighted_PCT_SAND,13.61,8472
weighted_PCT_SAND,35.70,8562
weighted_PCT_SAND,16.33,909677
weighted_PCT_SAND,31.32,8702
weighted_PCT_SAND,21.14,8472
weighted_PCT_SAND,9.64,8472
